id,date_message,id_member_anonymous,ddi,ddd,country,country_iso3,state,id_group_anonymous,media,media_type,media_url,has_media,has_media_url,trava_zap,mensagem,latitude,longitude,date_system,score_sentiment,score_misinformation,messenger,media_name,media_md5,viral,Misinformation,quantidade,text_processed
https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/",-22.9110137,-43.2093727,2023-09-01 21:03:08.616561,-0.1363,0.3329412157301173,whatsapp,,,0.0,0.0,12,pobres vo pagar conta aumentos diesel deciso lula aumentar impostos diesel ajudar montadoras vai aumentar conta supermercado confira novaiguacu24h
3423177,2023-10-12 18:01:57,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b84dfe2d1599b82768dcdecce7e6bb23,,,https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/,False,True,False,"*Aten??o brasileiros! tem essa moeda em casa? ela pode ser vendida por mais de R$ 5 mil* 

https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/",-12.285251,-41.9294776,2023-10-12 18:02:03.428002,0.0,,whatsapp,,,0.0,0.0,12,ateno brasileiros moeda casa pode vendida r 5 mil redebrasilnews
3539586,2023-11-04 01:01:30,a31835271226e1f0173628c8fbcc0e91,55,73,BRAZIL,BRA,BA,3b75f897e41fca595457f2ad9e101260,,,https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html,False,True,False,"*BRASIL: SENADORES PREPARAM PEC PARA BARRAR MILITARES EM GOVERNOS; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html",-12.285251,-41.9294776,2023-11-04 02:45:04.540001,-0.3254,,whatsapp,,,0.0,0.0,12,brasil senadores preparam pec barrar militares governos assista pensandodireita
3217779,2023-09-12 16:01:38,fed09262744b7dec5ba4725b43c46c52,55,69,BRAZIL,BRA,RO,a8c44061f9ccc3d71755960f16dcbd39,d4e3df64f6627998194c4ebd6980a564.m4v,video/mp4,,True,False,False,?? *QUEM DEU A ORDEM PARA QUE ABRISSEM AS COMPORTAS SEM AVISAR A POPULA??O DAS CIDADES SENDO QUE ESTARIA COLOCANDO EM RISCO A VIDA DE MILHARES DE PESSOAS ?* ?,2.135138,-61.3631922,2023-09-12 22:31:39.033638,-0.6874,0.2595705583729122,whatsapp,,d4e3df64f6627998194c4ebd6980a564,0.0,0.0,12,deu ordem abrissem comportas avisar populao cidades sendo estaria colocando risco vida milhares pessoas
3589516,2023-11-16 10:38:13,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://www.redebrasilnews.com.br/cnh-de-graca-veja-quem-pode-tirar-a/,False,True,False,"*CNH de gra?a! Est?o abertas as vagas para tirar a 1? habilita??o em Novembro de forma gratuita; Descubra agora*

https://www.redebrasilnews.com.br/cnh-de-graca-veja-quem-pode-tirar-a/",-12.285251,-41.9294776,2023-11-16 10:38:39.481746,0.3595,,whatsapp,,,1.0,0.0,12,cnh graa esto abertas vagas tirar 1 habilitao novembro forma gratuita descubra agora redebrasilnews
3237858,2023-09-15 05:39:27,fed09262744b7dec5ba4725b43c46c52,55,69,BRAZIL,BRA,RO,a8c44061f9ccc3d71755960f16dcbd39,d4e3df64f6627998194c4ebd6980a564.m4v,video/mp4,,True,False,False,?? *QUEM DEU A ORDEM PARA QUE ABRISSEM AS COMPORTAS SEM AVISAR A POPULA??O DAS CIDADES SENDO QUE ESTARIA COLOCANDO EM RISCO A VIDA DE MILHARES DE PESSOAS ?* ?,2.135138,-61.3631922,2023-09-15 16:03:06.750164,-0.6874,0.2595705583729122,whatsapp,,d4e3df64f6627998194c4ebd6980a564,0.0,0.0,12,deu ordem abrissem comportas avisar populao cidades sendo estaria colocando risco vida milhares pessoas
3241449,2023-09-15 16:22:04,ef496106907ece8b169c6219e5470b2c,55,63,BRAZIL,BRA,TO,a5b850136deae4da2e7e471b4f7b7b40,,,,False,False,False,"*Justi?a do Trabalho decide que Uber dever? registrar motoristas*

https://portaltocanews.com.br/noticia/15065/justica-do-trabalho-decide-que-uber-devera-registrar-motoristas",-10.8855129,-48.3716912,2023-09-16 04:07:10.121052,0.0,,whatsapp,,,1.0,0.0,12,justia trabalho decide uber dever registrar motoristas portaltocanews
3423180,2023-10-12 18:02:03,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,6194dfa1f0ef3991228c78ee6c600451,,,https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/,False,True,False,"*Aten??o brasileiros! tem essa moeda em casa? ela pode ser vendida por mais de R$ 5 mil* 

https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/",-12.285251,-41.9294776,2023-10-12 18:02:05.460249,0.0,,whatsapp,,,0.0,0.0,12,ateno brasileiros moeda casa pode vendida r 5 mil redebrasilnews
3590144,2023-11-16 12:39:41,3bc964535b8e6bae52c2d9b8fcc73024,55,63,BRAZIL,BRA,TO,8a31ab709cad3888850799ce82570b12,,,,False,False,False,"*'N?o permitiremos aumento abusivo nas passagens a?reas', diz ministro*

https://portaltocanews.com.br/noticia/17914/a-039-nao-permitiremos-aumento-abusivo-nas-passagens-aereasa-039-diz-ministro",-10.8855129,-48.3716912,2023-11-16 15:38:07.820981,-0.6369,,whatsapp,,,0.0,0.0,12,permitiremos aumento abusivo passagens areas diz ministro portaltocanews
3567365,2023-11-11 00:46:25,23a328fe6c2a2c09d60ce0f9d9e70972,55,83,BRAZIL,BRA,PB,09aa17ac6a860b9a6a0cfbdb76bc7667,,,https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html,False,True,False,"*MUNDO: PRESIDENTE DE PORTUGAL TOMA ATITUDE DR?STICA EM MEIO A REN?NCIA INESPERADA; ASSISTA*

https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html",-7.1219366,-36.7246845,2023-11-12 01:50:22.798697,-0.4648,,whatsapp,,,0.0,0.0,12,mundo presidente portugal toma atitude drstica meio renncia inesperada assista pensandodireita
3360851,2023-10-04 11:29:58,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://www.redebrasilnews.com.br/atencao-brasileiros-veja-se-voce-tem/,False,True,False,"*Aten??o brasileiros! Veja se voc? tem o direito de sacar at? R$20 mil do dinheiro retido das contas poupan?as durante o Governo Collor* 

https://www.redebrasilnews.com.br/atencao-brasileiros-veja-se-voce-tem/",-12.285251,-41.9294776,2023-10-04 13:22:18.565072,0.3382,0.168451522443688,whatsapp,,,0.0,0.0,12,ateno brasileiros veja voc direito sacar at r20 mil dinheiro retido contas poupanas durante governo collor redebrasilnews
3198147,2023-09-02 13:28:00,22c12dcdd2b8bf1b43b87bd9e4b55c8c,55,21,BRAZIL,BRA,RJ,8a31ab709cad3888850799ce82570b12,,,https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/,False,True,False,"*MAIS POBRES V?O PAGAR A CONTA DOS AUMENTOS DO DIESEL*
Decis?o de Lula de aumentar impostos do diesel para ajudar montadoras vai aumentar a conta do supermercado.

*Confira:*
https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/",-22.9110137,-43.2093727,2023-09-02 13:33:34.589458,-0.1363,0.3329412157301173,whatsapp,,,0.0,0.0,12,pobres vo pagar conta aumentos diesel deciso lula aumentar impostos diesel ajudar montadoras vai aumentar conta supermercado confira novaiguacu24h
3573084,2023-11-14 13:26:33,f8889080e5533acf0adad81df0c26ce6,55,41,BRAZIL,BRA,PR,7c2651d94d19c294a89d7ad5e4d90809,,,,False,False,False,"??  *O Foro de Curitiba, movimento conservador que busca unir e forlalecer a direita brasileira, contrapondo a ideologia comunista, ter? sua segunda reuni?o no dia 15 de novembro, em Itagua? (RJ), com a participa??o degrandes nomes da pol?tica conservadora*.
Adquira j? seu ingresso:  https://forodecuritiba.com.br/evento",-24.4842187,-51.8148872,2023-11-15 01:59:38.771024,0.2023,0.0669007397309246,whatsapp,,,0.0,0.0,12,foro curitiba movimento conservador busca unir forlalecer direita brasileira contrapondo ideologia comunista ter segunda reunio dia 15 novembro itagua rj participao degrandes nomes poltica conservadora adquira j ingresso forodecuritiba
3300675,2023-09-25 08:29:01,4ea1b3ee637da811b7d2d0df32db21f9,55,63,BRAZIL,BRA,TO,b0c34e4e06392b5d11498cb23eae2024,,,,False,False,False,"*Maioria do TSE mant?m decis?o que declarou Bolsonaro ineleg?vel*

https://portaltocanews.com.br/noticia/15445/maioria-do-tse-mantem-decisao-que-declarou-bolsonaro-inelegivel",-10.8855129,-48.3716912,2023-09-26 10:59:01.010884,0.0,,whatsapp,,,0.0,0.0,12,maioria tse mantm deciso declarou bolsonaro inelegvel portaltocanews
3568680,2023-11-11 13:52:53,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://www.redebrasilnews.com.br/cnh-de-graca-veja-quem-pode-tirar-a/,False,True,False,"*CNH de gra?a! Est?o abertas as vagas para tirar a 1? habilita??o em Novembro de forma gratuita; Descubra agora*

https://www.redebrasilnews.com.br/cnh-de-graca-veja-quem-pode-tirar-a/",-12.285251,-41.9294776,2023-11-12 07:17:30.682150,0.3595,,whatsapp,,,1.0,0.0,12,cnh graa esto abertas vagas tirar 1 habilitao novembro forma gratuita descubra agora redebrasilnews
3225220,2023-09-13 09:52:49,fed09262744b7dec5ba4725b43c46c52,55,69,BRAZIL,BRA,RO,a8c44061f9ccc3d71755960f16dcbd39,d4e3df64f6627998194c4ebd6980a564.m4v,video/mp4,,True,False,False,?? *QUEM DEU A ORDEM PARA QUE ABRISSEM AS COMPORTAS SEM AVISAR A POPULA??O DAS CIDADES SENDO QUE ESTARIA COLOCANDO EM RISCO A VIDA DE MILHARES DE PESSOAS ?* ?,2.135138,-61.3631922,2023-09-13 19:36:49.826738,-0.6874,0.2595705583729122,whatsapp,,d4e3df64f6627998194c4ebd6980a564,0.0,0.0,12,deu ordem abrissem comportas avisar populao cidades sendo estaria colocando risco vida milhares pessoas
3384901,2023-10-07 16:39:14,c93dfbaf3a8f551b90640950e41a4dc9,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,6b8bea413e067f9e5d7981ccd5e80ffb.jfif,image/jpeg,,True,False,False,"*BRASIL: RELATOR LIBERA TR?S A??ES CONTRA BOLSONARO NO TSE; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-relator-libera-tres-acoes-contra.html?m=1",-7.1219366,-36.7246845,2023-10-07 16:39:39.178875,0.4466,,whatsapp,,6b8bea413e067f9e5d7981ccd5e80ffb,1.0,0.0,12,brasil relator libera trs aes contra bolsonaro tse assista pensandodireita
3561496,2023-11-09 21:20:19,ef66058c0da97264427f30805de1d951,55,83,BRAZIL,BRA,PB,8a7d67b4a8cd4eb39fd5ba17df14b3ed,,,https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html,False,True,False,"*BRASIL: CIRO GOMES IRONIZA MINISTRA DE LULA E EXP?E ABSURDO DO GOVERNO; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html",-7.1219366,-36.7246845,2023-11-10 21:43:45.070943,-0.6874,,whatsapp,,,0.0,0.0,12,brasil ciro gomes ironiza ministra lula expe absurdo governo assista pensandodireita
3549625,2023-11-05 18:43:36,f2f06d1dc03f382e7a5b86ff2327b357,55,41,BRAZIL,BRA,PR,64413647daa2460b187cfd1d25f50634,,,,False,False,False,"??  *O Foro de Curitiba, movimento conservador que busca unir e forlalecer a direita brasileira, contrapondo a ideologia comunista, ter? sua segunda reuni?o no dia 15 de novembro, em Itagua? (RJ), com a participa??o degrandes nomes da pol?tica conservadora*.
Adquira j? seu ingresso:  https://forodecuritiba.com.br/evento",-24.4842187,-51.8148872,2023-11-06 03:28:07.316096,0.2023,0.0669007397309246,whatsapp,,,0.0,0.0,12,foro curitiba movimento conservador busca unir forlalecer direita brasileira contrapondo ideologia comunista ter segunda reunio dia 15 novembro itagua rj participao degrandes nomes poltica conservadora adquira j ingresso forodecuritiba
3198144,2023-09-02 13:27:39,22c12dcdd2b8bf1b43b87bd9e4b55c8c,55,21,BRAZIL,BRA,RJ,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/,False,True,False,"*MAIS POBRES V?O PAGAR A CONTA DOS AUMENTOS DO DIESEL*
Decis?o de Lula de aumentar impostos do diesel para ajudar montadoras vai aumentar a conta do supermercado.

*Confira:*
https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/",-22.9110137,-43.2093727,2023-09-02 13:32:48.817478,-0.1363,0.3329412157301173,whatsapp,,,0.0,0.0,12,pobres vo pagar conta aumentos diesel deciso lula aumentar impostos diesel ajudar montadoras vai aumentar conta supermercado confira novaiguacu24h
3537573,2023-11-03 20:46:42,b6d344b04cf9bce2a1e619f412a773cb,55,83,BRAZIL,BRA,PB,d779a41dcb77a3b96176a2f6ceba4595,,,https://www.pensandodireita.com/2023/11/brasil-rodrigo-pacheco-surpreende-e.html,False,True,False,"*BRASIL: RODRIGO PACHECO SURPREENDE E SUSPENDE ENVIO DE NOMES INDICADOS AO STJ; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-rodrigo-pacheco-surpreende-e.html",-7.1219366,-36.7246845,2023-11-03 23:37:46.084612,0.0,,whatsapp,,,0.0,0.0,12,brasil rodrigo pacheco surpreende suspende envio nomes indicados stj assista pensandodireita
3558248,2023-11-09 14:40:34,13e626cec7477cf4d7654d2f20eca12e,55,63,BRAZIL,BRA,TO,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,"*12 Estados ja come?aram a emitir novo RG; Veja quais s?o eles!*

https://portaltocanews.com.br/noticia/17678/12-estados-ja-comecaram-a-emitir-novo-rg-veja-quais-sao-eles",-10.8855129,-48.3716912,2023-11-10 06:21:17.594710,0.0,,whatsapp,,,0.0,0.0,12,12 estados ja comearam emitir novo rg veja quais so portaltocanews
3567422,2023-11-11 01:06:59,6a8c33817fef00b8eeabe6ee5f05473d,55,83,BRAZIL,BRA,PB,e0c37e3eb353201c2ca22096758128f5,,,https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html,False,True,False,"*MUNDO: PRESIDENTE DE PORTUGAL TOMA ATITUDE DR?STICA EM MEIO A REN?NCIA INESPERADA; ASSISTA*

https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html",-7.1219366,-36.7246845,2023-11-12 02:04:13.001222,-0.4648,,whatsapp,,,0.0,0.0,12,mundo presidente portugal toma atitude drstica meio renncia inesperada assista pensandodireita
3537577,2023-11-03 20:47:23,9547c9eaf76196073e399b6586ff31f7,55,83,BRAZIL,BRA,PB,64413647daa2460b187cfd1d25f50634,,,https://www.pensandodireita.com/2023/11/brasil-rodrigo-pacheco-surpreende-e.html,False,True,False,"*BRASIL: RODRIGO PACHECO SURPREENDE E SUSPENDE ENVIO DE NOMES INDICADOS AO STJ; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-rodrigo-pacheco-surpreende-e.html",-7.1219366,-36.7246845,2023-11-03 23:38:10.234001,0.0,,whatsapp,,,0.0,0.0,12,brasil rodrigo pacheco surpreende suspende envio nomes indicados stj assista pensandodireita
3384906,2023-10-07 16:40:03,c93dfbaf3a8f551b90640950e41a4dc9,55,83,BRAZIL,BRA,PB,673fc2360a669abe21b2821b99977938,6b8bea413e067f9e5d7981ccd5e80ffb.jfif,image/jpeg,,True,False,False,"*BRASIL: RELATOR LIBERA TR?S A??ES CONTRA BOLSONARO NO TSE; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-relator-libera-tres-acoes-contra.html?m=1",-7.1219366,-36.7246845,2023-10-07 16:40:16.536891,0.4466,,whatsapp,,6b8bea413e067f9e5d7981ccd5e80ffb,1.0,0.0,12,brasil relator libera trs aes contra bolsonaro tse assista pensandodireita
3561509,2023-11-09 21:23:26,ef66058c0da97264427f30805de1d951,55,83,BRAZIL,BRA,PB,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html,False,True,False,"*BRASIL: CIRO GOMES IRONIZA MINISTRA DE LULA E EXP?E ABSURDO DO GOVERNO; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html",-7.1219366,-36.7246845,2023-11-10 21:47:30.026430,-0.6874,,whatsapp,,,0.0,0.0,12,brasil ciro gomes ironiza ministra lula expe absurdo governo assista pensandodireita
3567458,2023-11-11 01:21:57,6504edb4365ab46e982938ce459fd663,55,83,BRAZIL,BRA,PB,97b022938cba1435286578d705dfc14f,,,https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html,False,True,False,"*MUNDO: PRESIDENTE DE PORTUGAL TOMA ATITUDE DR?STICA EM MEIO A REN?NCIA INESPERADA; ASSISTA*

https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html",-7.1219366,-36.7246845,2023-11-12 02:12:19.499967,-0.4648,,whatsapp,,,0.0,0.0,12,mundo presidente portugal toma atitude drstica meio renncia inesperada assista pensandodireita
3386487,2023-10-07 20:33:50,ca9f8e50cea929448d2d058aead8ed8c,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,6b8bea413e067f9e5d7981ccd5e80ffb.jfif,image/jpeg,,True,False,False,"*BRASIL: RELATOR LIBERA TR?S A??ES CONTRA BOLSONARO NO TSE; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-relator-libera-tres-acoes-contra.html?m=1",-7.1219366,-36.7246845,2023-10-07 20:33:54.141865,0.4466,,whatsapp,,6b8bea413e067f9e5d7981ccd5e80ffb,1.0,0.0,12,brasil relator libera trs aes contra bolsonaro tse assista pensandodireita
3538006,2023-11-03 21:42:58,9d2f163005130b3bce936dccc4006cd0,55,83,BRAZIL,BRA,PB,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html,False,True,False,"*BRASIL: SENADORES PREPARAM PEC PARA BARRAR MILITARES EM GOVERNOS; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html",-7.1219366,-36.7246845,2023-11-04 00:14:11.162713,-0.3254,,whatsapp,,,0.0,0.0,12,brasil senadores preparam pec barrar militares governos assista pensandodireita
3237030,2023-09-15 00:51:44,ef496106907ece8b169c6219e5470b2c,55,63,BRAZIL,BRA,TO,a5b850136deae4da2e7e471b4f7b7b40,,,,False,False,False,"*Justi?a do Trabalho decide que Uber dever? registrar motoristas*

https://portaltocanews.com.br/noticia/15065/justica-do-trabalho-decide-que-uber-devera-registrar-motoristas",-10.8855129,-48.3716912,2023-09-15 12:41:34.461676,0.0,,whatsapp,,,1.0,0.0,12,justia trabalho decide uber dever registrar motoristas portaltocanews
3558278,2023-11-09 14:47:44,3bc964535b8e6bae52c2d9b8fcc73024,55,63,BRAZIL,BRA,TO,8a31ab709cad3888850799ce82570b12,,,,False,False,False,"*12 Estados ja come?aram a emitir novo RG; Veja quais s?o eles!*

https://portaltocanews.com.br/noticia/17678/12-estados-ja-comecaram-a-emitir-novo-rg-veja-quais-sao-eles",-10.8855129,-48.3716912,2023-11-10 06:31:21.263874,0.0,,whatsapp,,,0.0,0.0,12,12 estados ja comearam emitir novo rg veja quais so portaltocanews
3563843,2023-11-10 13:45:41,f8889080e5533acf0adad81df0c26ce6,55,41,BRAZIL,BRA,PR,7c2651d94d19c294a89d7ad5e4d90809,,,,False,False,False,"??  *O Foro de Curitiba, movimento conservador que busca unir e forlalecer a direita brasileira, contrapondo a ideologia comunista, ter? sua segunda reuni?o no dia 15 de novembro, em Itagua? (RJ), com a participa??o degrandes nomes da pol?tica conservadora*.
Adquira j? seu ingresso:  https://forodecuritiba.com.br/evento",-24.4842187,-51.8148872,2023-11-11 08:24:57.503946,0.2023,0.0669007397309246,whatsapp,,,0.0,0.0,12,foro curitiba movimento conservador busca unir forlalecer direita brasileira contrapondo ideologia comunista ter segunda reunio dia 15 novembro itagua rj participao degrandes nomes poltica conservadora adquira j ingresso forodecuritiba
3561338,2023-11-09 20:38:08,6504edb4365ab46e982938ce459fd663,55,83,BRAZIL,BRA,PB,97b022938cba1435286578d705dfc14f,,,https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html,False,True,False,"*BRASIL: CIRO GOMES IRONIZA MINISTRA DE LULA E EXP?E ABSURDO DO GOVERNO; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html",-7.1219366,-36.7246845,2023-11-10 21:02:44.635173,-0.6874,,whatsapp,,,0.0,0.0,12,brasil ciro gomes ironiza ministra lula expe absurdo governo assista pensandodireita
3245056,2023-09-16 01:05:28,4ea1b3ee637da811b7d2d0df32db21f9,55,63,BRAZIL,BRA,TO,3b75f897e41fca595457f2ad9e101260,,,,False,False,False,"*Justi?a do Trabalho decide que Uber dever? registrar motoristas*

https://portaltocanews.com.br/noticia/15065/justica-do-trabalho-decide-que-uber-devera-registrar-motoristas",-10.8855129,-48.3716912,2023-09-16 09:14:41.648938,0.0,,whatsapp,,,1.0,0.0,12,justia trabalho decide uber dever registrar motoristas portaltocanews
3561313,2023-11-09 20:29:13,dabadfb14614ecda579bca9f11b2af64,55,83,BRAZIL,BRA,PB,d779a41dcb77a3b96176a2f6ceba4595,,,https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html,False,True,False,"*BRASIL: CIRO GOMES IRONIZA MINISTRA DE LULA E EXP?E ABSURDO DO GOVERNO; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-ciro-gomes-ironiza-ministra-de.html",-7.1219366,-36.7246845,2023-11-10 20:56:37.512496,-0.6874,,whatsapp,,,0.0,0.0,12,brasil ciro gomes ironiza ministra lula expe absurdo governo assista pensandodireita
3590243,2023-11-16 12:51:19,795c375489bb097fceaccb0c018d3992,55,63,BRAZIL,BRA,TO,f307059ae5724e4dee9dc90cf940c6e1,,,,False,False,False,"*'N?o permitiremos aumento abusivo nas passagens a?reas', diz ministro*

https://portaltocanews.com.br/noticia/17914/a-039-nao-permitiremos-aumento-abusivo-nas-passagens-aereasa-039-diz-ministro",-10.8855129,-48.3716912,2023-11-16 16:10:45.913991,-0.6369,,whatsapp,,,0.0,0.0,12,permitiremos aumento abusivo passagens areas diz ministro portaltocanews
3573055,2023-11-14 13:15:21,f8889080e5533acf0adad81df0c26ce6,55,41,BRAZIL,BRA,PR,64413647daa2460b187cfd1d25f50634,,,,False,False,False,"??  *O Foro de Curitiba, movimento conservador que busca unir e forlalecer a direita brasileira, contrapondo a ideologia comunista, ter? sua segunda reuni?o no dia 15 de novembro, em Itagua? (RJ), com a participa??o degrandes nomes da pol?tica conservadora*.
Adquira j? seu ingresso:  https://forodecuritiba.com.br/evento",-24.4842187,-51.8148872,2023-11-15 01:55:53.015911,0.2023,0.0669007397309246,whatsapp,,,0.0,0.0,12,foro curitiba movimento conservador busca unir forlalecer direita brasileira contrapondo ideologia comunista ter segunda reunio dia 15 novembro itagua rj participao degrandes nomes poltica conservadora adquira j ingresso forodecuritiba
3345870,2023-10-02 07:52:54,880a6a84744540e93ce02c2e497f6a2c,55,77,BRAZIL,BRA,BA,992ad59ad0b193006afe7d52ab194201,022ee8c21692b73c1f937b52b13ba2c5.m4v,video/mp4,,True,False,False,? Vamos compartilhar ao m?ximo e em car?ter de urg?ncia/ emerg?ncia.,-12.285251,-41.9294776,2023-10-02 07:52:50.163696,-0.1027,,whatsapp,,022ee8c21692b73c1f937b52b13ba2c5,0.0,0.0,12,vamos compartilhar mximo carter urgncia emergncia
3370665,2023-10-05 15:56:51,c93dfbaf3a8f551b90640950e41a4dc9,55,83,BRAZIL,BRA,PB,39b271ec422f6c11db3159df72078c6c,a157c413c6fe278e7a2176f7a2ae232a.jfif,image/jpeg,,True,False,False,"*BRASIL: SENADO AVAN?A CONTRA DECIS?ES DE MINISTROS DO STF; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-senado-avanca-contra-decisoes-de.html?m=1",-7.1219366,-36.7246845,2023-10-05 15:56:51.851158,0.0,,whatsapp,,a157c413c6fe278e7a2176f7a2ae232a,1.0,0.0,12,brasil senado avana contra decises ministros stf assista pensandodireita
3286133,2023-09-22 10:32:39,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/,False,True,False,"*Aten??o brasileiros! tem essa moeda em casa? ela pode ser vendida por mais de R$ 5 mil* 

https://www.redebrasilnews.com.br/tem-essa-moeda-em-casa/",-12.285251,-41.9294776,2023-09-23 01:30:51.877243,0.0,,whatsapp,,,0.0,0.0,12,ateno brasileiros moeda casa pode vendida r 5 mil redebrasilnews
3400220,2023-10-09 18:07:07,1eb6d457b883d2bec301bb33671e0a86,55,75,BRAZIL,BRA,BA,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://www.redebrasilnews.com.br/atencao-brasileiros-veja-se-voce-tem/,False,True,False,"*Aten??o brasileiros! Veja se voc? tem o direito de sacar at? R$20 mil do dinheiro retido das contas poupan?as durante o Governo Collor* 

https://www.redebrasilnews.com.br/atencao-brasileiros-veja-se-voce-tem/",-12.285251,-41.9294776,2023-10-09 18:07:15.193301,0.3382,0.168451522443688,whatsapp,,,0.0,0.0,12,ateno brasileiros veja voc direito sacar at r20 mil dinheiro retido contas poupanas durante governo collor redebrasilnews
3241810,2023-09-15 16:26:44,fed09262744b7dec5ba4725b43c46c52,55,69,BRAZIL,BRA,RO,a7d2bda2d5aaf5a591a2bc35c83f9a91,d4e3df64f6627998194c4ebd6980a564.m4v,video/mp4,,True,False,False,?? *QUEM DEU A ORDEM PARA QUE ABRISSEM AS COMPORTAS SEM AVISAR A POPULA??O DAS CIDADES SENDO QUE ESTARIA COLOCANDO EM RISCO A VIDA DE MILHARES DE PESSOAS ?* ?,2.135138,-61.3631922,2023-09-16 04:22:22.399566,-0.6874,0.2595705583729122,whatsapp,,d4e3df64f6627998194c4ebd6980a564,0.0,0.0,12,deu ordem abrissem comportas avisar populao cidades sendo estaria colocando risco vida milhares pessoas
3567385,2023-11-11 00:52:59,23a328fe6c2a2c09d60ce0f9d9e70972,55,83,BRAZIL,BRA,PB,64413647daa2460b187cfd1d25f50634,,,https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html,False,True,False,"*MUNDO: PRESIDENTE DE PORTUGAL TOMA ATITUDE DR?STICA EM MEIO A REN?NCIA INESPERADA; ASSISTA*

https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html",-7.1219366,-36.7246845,2023-11-12 01:55:23.954322,-0.4648,,whatsapp,,,0.0,0.0,12,mundo presidente portugal toma atitude drstica meio renncia inesperada assista pensandodireita
3245107,2023-09-16 01:16:23,ef496106907ece8b169c6219e5470b2c,55,63,BRAZIL,BRA,TO,4450dfcd32cb7582037943ca7c682e2d,,,,False,False,False,"*Justi?a do Trabalho decide que Uber dever? registrar motoristas*

