Unnamed: 0,id,date_message,id_member_anonymous,ddi,ddd,country,country_iso3,state,id_group_anonymous,media,media_type,media_url,has_media,has_media_url,trava_zap,mensagem,latitude,longitude,date_system,score_sentiment,score_misinformation,messenger,media_name,media_md5,viral,Misinformation,text_processed
2287,3509079,2023-10-31 10:12:58,1671983251876c6f2f875bc7c00e8d38,55,16,BRAZIL,BRA,SP,c3b1d1889661f9d78078e3fca8aeed44,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-10-31 11:21:33.205118,296.0,,whatsapp,,,1.0,0.0,sim
2261,3441034,2023-10-17 01:52:05,542d038bf37b9f9871d6e8dac6fd4230,55,11,BRAZIL,BRA,SP,589e16e85b442fa82e8e0061fa2731e6,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-10-17 01:52:10.562897,296.0,,whatsapp,,,1.0,0.0,sim
2262,3375564,2023-10-06 08:00:08,f637bd83961942f826177681cd66a0fc,39,,ITALY,ITA,,60a41cb777e7f6ba36128a7e40b8a6a5,,,,False,False,False,Sim,42.6384261,12.674297,2023-10-06 08:00:08.366274,296.0,,whatsapp,,,1.0,0.0,sim
2279,3414751,2023-10-11 15:24:33,b00a8c640554199d2d7e231865a613a8,55,84,BRAZIL,BRA,RN,e6741046e5863b040321cb8512956033,,,,False,False,False,Sim,-5.6781175,-36.4781776,2023-10-11 15:24:48.954115,296.0,,whatsapp,,,1.0,0.0,sim
2283,3201398,2023-09-03 00:49:59,dca0ac6009588b32bc030c95556fadeb,55,85,BRAZIL,BRA,CE,5c2d27bc1db514d822caa2b92eb4253c,,,,False,False,False,Sim,-5.3264703,-39.7156073,2023-09-03 02:00:05.974544,296.0,,whatsapp,,,1.0,0.0,sim
2257,3486312,2023-10-27 10:47:55,fb1a1e91366b76c3f9fadfb952979117,55,73,BRAZIL,BRA,BA,b46bc50815562135383748a01d06d5ce,,,,False,False,False,Sim,-12.285251,-41.9294776,2023-10-27 10:48:41.075753,296.0,,whatsapp,,,1.0,0.0,sim
2271,3495525,2023-10-28 20:23:52,5d2a1ca750a4ff95cc11821e0a318c65,55,71,BRAZIL,BRA,BA,4ecf92d8e0a70f0d60745a9c0bb626cd,,,,False,False,False,Sim,-12.285251,-41.9294776,2023-10-28 20:25:33.938888,296.0,,whatsapp,,,1.0,0.0,sim
2269,3202485,2023-09-03 05:06:45,b13078dee3bc11bc63ddf84ad4b53665,55,85,BRAZIL,BRA,CE,5c2d27bc1db514d822caa2b92eb4253c,,,,False,False,False,Sim,-5.3264703,-39.7156073,2023-09-03 05:24:00.313661,296.0,,whatsapp,,,1.0,0.0,sim
2266,3561417,2023-11-09 20:59:36,c2b4dec71d8742c9ebcfceb8ca734908,55,11,BRAZIL,BRA,SP,72062660a742fc4b8ffe3c43b8eb0ad0,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-11-10 21:21:36.993633,296.0,,whatsapp,,,1.0,0.0,sim
2295,3201909,2023-09-03 01:52:30,b13078dee3bc11bc63ddf84ad4b53665,55,85,BRAZIL,BRA,CE,5c2d27bc1db514d822caa2b92eb4253c,,,,False,False,False,Sim,-5.3264703,-39.7156073,2023-09-03 03:48:58.206634,296.0,,whatsapp,,,1.0,0.0,sim
2239,3334795,2023-09-30 14:01:18,8d827203d031c9e003bce6294322a591,55,41,BRAZIL,BRA,PR,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,Sim,-24.4842187,-51.8148872,2023-09-30 14:01:16.435436,296.0,,whatsapp,,,1.0,0.0,sim
2288,3490355,2023-10-27 21:14:10,72ef7d4a8f3dd4227a950a987f18ed26,55,11,BRAZIL,BRA,SP,ab6b15851eba775fddb0fac2ab1d32b4,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-10-27 21:15:11.782553,296.0,,whatsapp,,,1.0,0.0,sim
2291,3252768,2023-09-16 18:25:10,386b1828cc8968161a6747fbf815af2b,55,88,BRAZIL,BRA,CE,79a36386ec43d64d062b3e4e5f1cd9fe,,,,False,False,False,Sim,-5.3264703,-39.7156073,2023-09-17 18:51:23.617683,296.0,,whatsapp,,,1.0,0.0,sim
2258,3453602,2023-10-18 22:49:43,542d038bf37b9f9871d6e8dac6fd4230,55,11,BRAZIL,BRA,SP,589e16e85b442fa82e8e0061fa2731e6,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-10-19 00:32:32.393489,296.0,,whatsapp,,,1.0,0.0,sim
2280,3491653,2023-10-28 00:42:22,83eb32d0dfde6c92c69cf6fb530d6755,55,33,BRAZIL,BRA,MG,992ad59ad0b193006afe7d52ab194201,,,,False,False,False,Sim,-18.5264844,-44.1588654,2023-10-28 00:43:30.119975,296.0,,whatsapp,,,1.0,0.0,sim
2274,3509977,2023-10-31 11:31:02,1671983251876c6f2f875bc7c00e8d38,55,16,BRAZIL,BRA,SP,c3b1d1889661f9d78078e3fca8aeed44,,,,False,False,False,Sim,-23.5506507,-46.6333824,2023-10-31 11:57:06.282912,296.0,,whatsapp,,,1.0,0.0,sim
24785,3561762,2023-11-09 22:11:54,ef66058c0da97264427f30805de1d951,55,83,BRAZIL,BRA,PB,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.pensandodireita.com/2023/11/brasil-lula-corta-verbas-publicas-para.html,False,True,False,"*BRASIL: LULA CORTA VERBAS P?BLICAS PARA SERVI?OS ESSENCIAIS; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-lula-corta-verbas-publicas-para.html",-7.1219366,-36.7246845,2023-11-10 22:58:37.949381,-0.3254,,whatsapp,,,0.0,0.0,brasil lula corta verbas pblicas servios essenciais assista pensandodireita
24808,3221816,2023-09-12 23:38:32,8840d3229b7779ca943c1f774483af35,55,83,BRAZIL,BRA,PB,64413647daa2460b187cfd1d25f50634,,,https://www.pensandodireita.com/2023/09/brasil-bolsonaro-passa-por-nova.html?m=1,False,True,False,"*BRASIL: BOLSONARO PASSA POR NOVA INTERNA??O EM SP; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-bolsonaro-passa-por-nova.html?m=1",-7.1219366,-36.7246845,2023-09-13 08:31:05.065994,0.0,,whatsapp,,,0.0,0.0,brasil bolsonaro passa nova internao sp assista pensandodireita
6332,3453905,2023-10-18 23:39:20,31f1b9568f6813556388229ef55ae260,55,83,BRAZIL,BRA,PB,8a7d67b4a8cd4eb39fd5ba17df14b3ed,b8eace6563f67a228c7624288f757fa4.jfif,image/jpeg,,True,False,False,"*BRASIL: DEPUTADO LUIZ LIMA SE INDIGNA COM HIPOCRISIA PARLAMENTARES DE ESQUERDA SOBRE ISRAEL; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-deputado-luiz-lima-se-indigna.html?m=1",-7.1219366,-36.7246845,2023-10-19 00:54:44.083815,0.0,,whatsapp,,b8eace6563f67a228c7624288f757fa4,1.0,0.0,brasil deputado luiz lima indigna hipocrisia parlamentares esquerda sobre israel assista pensandodireita
24716,3573819,2023-11-14 16:49:52,6504edb4365ab46e982938ce459fd663,55,83,BRAZIL,BRA,PB,97b022938cba1435286578d705dfc14f,,,https://www.pensandodireita.com/2023/11/brasil-pt-cobra-expulsao-de-embaixador.html,False,True,False,"*BRASIL: PT COBRA EXPULS?O DE EMBAIXADOR DE ISRAEL AP?S SER ALVO DE CR?TICA; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-pt-cobra-expulsao-de-embaixador.html",-7.1219366,-36.7246845,2023-11-15 02:48:55.213265,-0.4824,,whatsapp,,,0.0,0.0,brasil pt cobra expulso embaixador israel aps alvo crtica assista pensandodireita
24685,3314544,2023-09-27 18:46:45,84027360fcb3a6e8c201cdc722e575bb,55,21,BRAZIL,BRA,RJ,3eb80f3553f244bc7b767fb728a46281,28a7273b34bba6343cd647897374af0e.m4v,video/mp4,,True,False,False,Por favor divulgue muito. Ela est? com a vida em risco. Quanto mais BRASILEIROS souberem mais garantida ela est?,-22.9110137,-43.2093727,2023-09-28 02:31:55.855898,0.0772,,whatsapp,,28a7273b34bba6343cd647897374af0e,0.0,0.0,favor divulgue est vida risco quanto brasileiros souberem garantida est
24400,3560188,2023-11-09 17:12:28,f0e309ae6ce7e83b9a508b14549d69a3,55,19,BRAZIL,BRA,SP,229cef15a1f190e3a1af6c3d4188ff66,,,,False,False,False,"Cad? as Megas ULSTRA Manifesta??o pela DITADURA ? ?
As de Maio , 7 de Setembro, 12 Outubro, todas 
M I C A R A M  
P O R Q U ? ! ? ? 

S? porque o XAND?O j? t?m uns 200 mil CPFs de celulares dos Financiadores e incitadores que QUEIMARAM a ROSCA ? e a Cara no ZAP Zurro da Internet ?, pedindo Golpe Militar ??! ?

Irm?o Patriota ? agora ou NUNCA!
Dia 15 de Novembro vem pra Rua !
? pela Mega ULSTRA Manifesta??o da  Marcha-R? na DITADURA !

Favor levar bastante Sab?o Fofa TOBAS!

Pois a PICAnha do XAND?O Cabe?a de PIROCAAA vai entrar bem GROSSAA !

E os MANUS da PAPUDA t?o numa seca PROFUNDAAA!

Selmaaa, Selma!
Urrrrra Urraaaa !
Toda a C?pula da Pol?cia ? Militar ? do DF est? PRESA na Papuda!",-23.5506507,-46.6333824,2023-11-10 15:59:46.194519,0.7527,0.0832729504722689,whatsapp,,,0.0,0.0,cad megas ulstra manifestao ditadura maio 7 setembro 12 outubro todas m i c r m p r q u s porque xando j tm uns 200 mil cpfs celulares financiadores incitadores queimaram rosca cara zap zurro internet pedindo golpe militar irmo patriota agora nunca dia 15 novembro vem pra rua mega ulstra manifestao marchar ditadura favor levar bastante sabo fofa tobas pois picanha xando cabea pirocaaa vai entrar bem grossaa manus papuda to seca profundaaa selmaaa selma urrrrra urraaaa toda cpula polcia militar df est presa papuda
24618,3218583,2023-09-12 18:01:00,ef496106907ece8b169c6219e5470b2c,55,63,BRAZIL,BRA,TO,7c334930aac5147dc2ca7dd05b5f8b5e,,,,False,False,False,"*Braga Netto diz que contratos durante interven??o federal foram legais*

https://portaltocanews.com.br/noticia/14891/braga-netto-diz-que-contratos-durante-intervencao-federal-foram-legais",-10.8855129,-48.3716912,2023-09-13 01:47:16.464573,0.0,,whatsapp,,,0.0,0.0,braga netto diz contratos durante interveno federal legais portaltocanews
25516,3386600,2023-10-07 20:48:00,ef10411d744f4f56fbb9e9b18ec2799c,55,22,BRAZIL,BRA,RJ,ab6b15851eba775fddb0fac2ab1d32b4,,,https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/,False,True,False,"*FILHO DE RANDOLFE ? PRESO*
Filho do l?der do Governo Lula, Randolfe Rodrigues, foi preso nesta madrugada.

*Confira:*
https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/",-22.9110137,-43.2093727,2023-10-07 20:47:58.557271,-0.5267,,whatsapp,,,0.0,0.0,filho randolfe preso filho lder governo lula randolfe rodrigues preso nesta madrugada confira novaiguacu24h
24450,3423772,2023-10-12 19:17:47,9d32bde658339d2e2b957f1e666be1a4,55,83,BRAZIL,BRA,PB,8ed6c0420f68c813294fa1f5b7ce19c5,bbd42796a3fc38b257b619fac78e694c.jfif,image/jpeg,,True,False,False,"*MUNDO: BRASILEIRO EM ISRAEL CONSEGUE ESCAPAR DE ATAQUES DO HAMAS; ASSISTA*

https://www.pensandodireita.com/2023/10/mundo-brasileiro-em-israel-consegue.html?m=1",-7.1219366,-36.7246845,2023-10-12 19:17:45.715388,-296.0,,whatsapp,,bbd42796a3fc38b257b619fac78e694c,0.0,0.0,mundo brasileiro israel consegue escapar ataques hamas assista pensandodireita
24703,3388225,2023-10-08 00:36:27,22c12dcdd2b8bf1b43b87bd9e4b55c8c,55,21,BRAZIL,BRA,RJ,b5a0f1f01df8b5c052337dccdb4c3d70,,,https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/,False,True,False,"*FILHO DE RANDOLFE ? PRESO*
Filho do l?der do Governo Lula, Randolfe Rodrigues, foi preso nesta madrugada.

*Confira:*
https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/",-22.9110137,-43.2093727,2023-10-08 00:36:29.302472,-0.5267,,whatsapp,,,0.0,0.0,filho randolfe preso filho lder governo lula randolfe rodrigues preso nesta madrugada confira novaiguacu24h
24435,3336734,2023-09-30 20:00:48,39fe4d0c624b18bec0b406a90b4db8c8,55,83,BRAZIL,BRA,PB,c1bff9b4ec0407581228087444ff08a2,,,https://www.pensandodireita.com/2023/09/brasil-conselho-de-etica-toma-decisao.html?m=1,False,True,False,"*BRASIL: CONSELHO DE ?TICA TOMA DECIS?O SOBRE PROCESSO ENVOLVENDO SUPOSTO ASS?DIO DE DEPUTADO COMUNISTA A COLEGA; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-conselho-de-etica-toma-decisao.html?m=1",-7.1219366,-36.7246845,2023-09-30 20:00:47.136644,-0.8506,,whatsapp,,,0.0,0.0,brasil conselho tica toma deciso sobre processo envolvendo suposto assdio deputado comunista colega assista pensandodireita
24705,3485057,2023-10-27 01:07:25,795c375489bb097fceaccb0c018d3992,55,63,BRAZIL,BRA,TO,f307059ae5724e4dee9dc90cf940c6e1,,,,False,False,False,"*PF investiga grupo que recrutava ""mulas"" para o tr?fico*

https://portaltocanews.com.br/noticia/16887/pf-investiga-grupo-que-recrutava-qmulasq-para-o-trafico",-10.8855129,-48.3716912,2023-10-27 01:08:04.501459,-0.1531,,whatsapp,,,0.0,0.0,pf investiga grupo recrutava mulas trfico portaltocanews
24858,3538056,2023-11-03 21:49:50,9547c9eaf76196073e399b6586ff31f7,55,83,BRAZIL,BRA,PB,64413647daa2460b187cfd1d25f50634,,,https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html,False,True,False,"*BRASIL: SENADORES PREPARAM PEC PARA BARRAR MILITARES EM GOVERNOS; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-senadores-preparam-pec-para.html",-7.1219366,-36.7246845,2023-11-04 00:21:23.435631,-0.3254,,whatsapp,,,0.0,0.0,brasil senadores preparam pec barrar militares governos assista pensandodireita
6235,3454610,2023-10-19 01:08:03,a09786bffe84a22279feb923a52c17f3,55,83,BRAZIL,BRA,PB,74d8834c34e6eb033b6f363374e7aca7,b8eace6563f67a228c7624288f757fa4.jfif,image/jpeg,,True,False,False,"*BRASIL: DEPUTADO LUIZ LIMA SE INDIGNA COM HIPOCRISIA PARLAMENTARES DE ESQUERDA SOBRE ISRAEL; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-deputado-luiz-lima-se-indigna.html?m=1",-7.1219366,-36.7246845,2023-10-19 01:42:43.655281,0.0,,whatsapp,,b8eace6563f67a228c7624288f757fa4,1.0,0.0,brasil deputado luiz lima indigna hipocrisia parlamentares esquerda sobre israel assista pensandodireita
25315,3246579,2023-09-16 05:10:36,c39680be87343c9337754d993e7efcac,55,11,BRAZIL,BRA,SP,3b3e64e81c3e3f3bfc5ba76ddb90fb2d,3abfc075b4e101dea7ecf95c940caf5b.m4v,video/mp4,,True,False,False,"*AMANH?, PAULO SOUZA, DO CANAL HIP?CRITAS, PODER? ESTAR PRESO E INCOMUNIC?VEL !   VOC? TEM DE REPASSAR, NEM QUE SEJA PARA UM ?NICO CONTATO. TALVEZ SEJA O ?LTIMO PEDIDO DE SOCORRO, POIS O CERCO COMUNISTA EST? SE FECHANDO.                                          PELO AMOR DE DEUS! FA?A A SUA PARTE. ELE J? FEZ A DELE.*",-23.5506507,-46.6333824,2023-09-16 14:11:44.011860,0.7707,0.7424497933618832,whatsapp,,3abfc075b4e101dea7ecf95c940caf5b,0.0,0.0,amanh paulo souza canal hipcritas poder preso incomunicvel voc repassar nico contato talvez ltimo pedido socorro pois cerco comunista est fechando amor deus faa parte j fez
6245,3454356,2023-10-19 00:43:47,ca9f8e50cea929448d2d058aead8ed8c,55,83,BRAZIL,BRA,PB,e0c37e3eb353201c2ca22096758128f5,b8eace6563f67a228c7624288f757fa4.jfif,image/jpeg,,True,False,False,"*BRASIL: DEPUTADO LUIZ LIMA SE INDIGNA COM HIPOCRISIA PARLAMENTARES DE ESQUERDA SOBRE ISRAEL; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-deputado-luiz-lima-se-indigna.html?m=1",-7.1219366,-36.7246845,2023-10-19 01:30:56.590936,0.0,,whatsapp,,b8eace6563f67a228c7624288f757fa4,1.0,0.0,brasil deputado luiz lima indigna hipocrisia parlamentares esquerda sobre israel assista pensandodireita
25076,3245135,2023-09-16 01:22:53,4b44334cc5e4c42d35213f08916bdcab,55,83,BRAZIL,BRA,PB,403e30f1babfac9239be026c9c6f7aa0,,,https://www.oantagonismo.com/2023/09/ex-homem-trans-processa-clinica-que.html,False,True,False,"*Ex-homem trans processa cl?nica que removeu seus seios*

*#COMPARTILHE*

*https://www.oantagonismo.com/2023/09/ex-homem-trans-processa-clinica-que.html*",-7.1219366,-36.7246845,2023-09-16 09:22:54.262389,0.0,,whatsapp,,,0.0,0.0,exhomem trans processa clnica removeu seios compartilhe oantagonismo
25548,3386627,2023-10-07 20:51:54,d454284e25f352edad04305031c50590,55,21,BRAZIL,BRA,RJ,aae68397c7fd9d8dad7f0991876afd4c,,,https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/,False,True,False,"*FILHO DE RANDOLFE ? PRESO*
Filho do l?der do Governo Lula, Randolfe Rodrigues, foi preso nesta madrugada.

*Confira:*
https://novaiguacu24h.com.br/filho-de-randolfe-e-preso-em-macapa/",-22.9110137,-43.2093727,2023-10-07 20:52:48.580816,-0.5267,,whatsapp,,,0.0,0.0,filho randolfe preso filho lder governo lula randolfe rodrigues preso nesta madrugada confira novaiguacu24h
25626,3235209,2023-09-14 20:18:59,c0ac5911b13ad00cad3df31cd1f8bcd8,55,83,BRAZIL,BRA,PB,8ed6c0420f68c813294fa1f5b7ce19c5,,,https://www.pensandodireita.com/2023/09/brasil-lula-irrita-arthur-lira-em.html?m=1,False,True,False,"*BRASIL: LULA IRRITA ARTHUR LIRA EM EVENTO COM MEMBROS DO CENTR?O; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-lula-irrita-arthur-lira-em.html?m=1",-7.1219366,-36.7246845,2023-09-15 08:39:13.881336,-0.5319,,whatsapp,,,0.0,1.0,brasil lula irrita arthur lira evento membros centro assista pensandodireita
23823,3266409,2023-09-19 00:43:44,4341814e8d1746cea0835bc8bd731708,55,61,BRAZIL,BRA,DF,30868723352a2d1cd32c4ae13d189bf2,,,https://www.pensandodireita.com/2023/09/brasil-tentativa-de-bolsonaro-para.html?m=1,False,True,False,"*BRASIL: A TENTATIVA DE BOLSONARO PARA REVERTER A INELEGIBILIDADE IMPOSTA PELO TSE; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-tentativa-de-bolsonaro-para.html?m=1",19.4326296,-99.1331785,2023-09-19 22:15:50.680260,-0.3254,,whatsapp,,,0.0,0.0,brasil tentativa bolsonaro reverter inelegibilidade imposta tse assista pensandodireita
24242,3266341,2023-09-19 00:26:03,795c375489bb097fceaccb0c018d3992,55,63,BRAZIL,BRA,TO,f307059ae5724e4dee9dc90cf940c6e1,,,,False,False,False,"*CONFIRA O CALEND?RIO DO BOLSA FAM?LIA*

https://portaltocanews.com.br/noticia/15171/mais-de-2-milhoes-de-familias-foram-incluidas-no-bolsa-familia-entre-marco-e-setembro",-10.8855129,-48.3716912,2023-09-19 21:56:43.782946,0.0,,whatsapp,,,0.0,0.0,confira calendrio bolsa famlia portaltocanews
24442,3567352,2023-11-11 00:44:10,6a8c33817fef00b8eeabe6ee5f05473d,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,,,https://www.pensandodireita.com/2023/11/brasil-fundo-eleitoral-pode-estar.html,False,True,False,"*BRASIL: FUNDO ELEITORAL PODE ESTAR PRESTES A ALCAN?AR NOVO VALOR EXORBITANTE; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-fundo-eleitoral-pode-estar.html",-7.1219366,-36.7246845,2023-11-12 01:47:04.639121,0.4824,,whatsapp,,,0.0,1.0,brasil fundo eleitoral pode prestes alcanar novo valor exorbitante assista pensandodireita
24610,3567366,2023-11-11 00:46:30,d53a6c4631d4cfa92c6d431ba43ad410,55,83,BRAZIL,BRA,PB,d779a41dcb77a3b96176a2f6ceba4595,,,https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html,False,True,False,"*MUNDO: PRESIDENTE DE PORTUGAL TOMA ATITUDE DR?STICA EM MEIO A REN?NCIA INESPERADA; ASSISTA*

https://www.pensandodireita.com/2023/11/mundo-presidente-de-portugal-toma.html",-7.1219366,-36.7246845,2023-11-12 01:50:37.112660,-0.4648,,whatsapp,,,0.0,0.0,mundo presidente portugal toma atitude drstica meio renncia inesperada assista pensandodireita
24644,3485045,2023-10-27 01:04:53,ef496106907ece8b169c6219e5470b2c,55,63,BRAZIL,BRA,TO,4450dfcd32cb7582037943ca7c682e2d,,,,False,False,False,"*PF investiga grupo que recrutava ""mulas"" para o tr?fico*

https://portaltocanews.com.br/noticia/16887/pf-investiga-grupo-que-recrutava-qmulasq-para-o-trafico",-10.8855129,-48.3716912,2023-10-27 01:05:56.849265,-0.1531,,whatsapp,,,0.0,0.0,pf investiga grupo recrutava mulas trfico portaltocanews
25311,3539181,2023-11-04 00:06:43,af6b5eddecf0b830e6c934b02f668a1e,55,14,BRAZIL,BRA,SP,b2becf650b28e085aedc7e0150c09acc,,,,False,False,False,Concordo,-23.5506507,-46.6333824,2023-11-04 02:06:32.814252,0.0,,whatsapp,,,0.0,0.0,concordo
23938,3519903,2023-11-01 21:01:10,a31835271226e1f0173628c8fbcc0e91,55,73,BRAZIL,BRA,BA,aae68397c7fd9d8dad7f0991876afd4c,,,https://www.pensandodireita.com/2023/11/brasil-deputado-osmar-terra-se-exalta.html,False,True,False,"*BRASIL: DEPUTADO OSMAR TERRA SE EXALTA COM DEBOCHE DE FLAVIO DINO; ASSISTA*

https://www.pensandodireita.com/2023/11/brasil-deputado-osmar-terra-se-exalta.html",-12.285251,-41.9294776,2023-11-01 21:05:59.325697,0.0,,whatsapp,,,0.0,1.0,brasil deputado osmar terra exalta deboche flavio dino assista pensandodireita
25013,3192346,2023-09-01 19:35:38,5edf52cacaced85501ff2c59d316d696,55,21,BRAZIL,BRA,RJ,8a31ab709cad3888850799ce82570b12,,,https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/,False,True,False,"*MAIS POBRES V?O PAGAR A CONTA DOS AUMENTOS DO DIESEL*
Decis?o de Lula de aumentar impostos do diesel para ajudar montadoras vai aumentar a conta do supermercado.

*Confira:*
https://novaiguacu24h.com.br/aumentos-do-diesel-a-partir-de-setembro-ira-impactar-mais-pobres/",-22.9110137,-43.2093727,2023-09-01 21:03:04.198602,-0.1363,0.3329412157301173,whatsapp,,,0.0,0.0,pobres vo pagar conta aumentos diesel deciso lula aumentar impostos diesel ajudar montadoras vai aumentar conta supermercado confira novaiguacu24h
25363,3234597,2023-09-14 18:11:50,cf0dfbdeef235ff53225bb858e986c5d,55,83,BRAZIL,BRA,PB,673fc2360a669abe21b2821b99977938,,,https://www.pensandodireita.com/2023/09/brasil-lula-irrita-arthur-lira-em.html?m=1,False,True,False,"*BRASIL: LULA IRRITA ARTHUR LIRA EM EVENTO COM MEMBROS DO CENTR?O; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-lula-irrita-arthur-lira-em.html?m=1",-7.1219366,-36.7246845,2023-09-15 07:47:58.518991,-0.5319,,whatsapp,,,0.0,1.0,brasil lula irrita arthur lira evento membros centro assista pensandodireita
23911,3411758,2023-10-11 01:53:17,efc3a36dd883516547d57c1b319fd660,55,83,BRAZIL,BRA,PB,97b022938cba1435286578d705dfc14f,d2f13c11462fd76e07603642a90d522d.jfif,image/jpeg,,True,False,False,"*MUNDO: CORONEL BRASILEIRO APONTA NOVA ESTRAT?GIA DE GUERRA DO HAMAS CONTRA ISRAEL; ASSISTA*

https://www.pensandodireita.com/2023/10/mundo-coronel-brasileiro-aponta-nova.html?m=1",-7.1219366,-36.7246845,2023-10-11 01:53:21.718153,-0.6289,,whatsapp,,d2f13c11462fd76e07603642a90d522d,0.0,1.0,mundo coronel brasileiro aponta nova estratgia guerra hamas contra israel assista pensandodireita
25542,3357913,2023-10-03 22:28:11,bcaf41f36b9ba0bfd7408933632ed80e,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,,,https://www.pensandodireita.com/2023/10/brasil-inquerito-vai-apurar-papel-do.html?m=1,False,True,False,"*BRASIL: INQU?RITO VAI APURAR PAPEL DO BANCO DO BRASIL EM ?ESCRAVID?O?; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-inquerito-vai-apurar-papel-do.html?m=1",-7.1219366,-36.7246845,2023-10-03 22:28:00.915350,-0.8208,,whatsapp,,,0.0,0.0,brasil inqurito vai apurar papel banco brasil escravido assista pensandodireita
25679,3377584,2023-10-06 14:03:32,c93dfbaf3a8f551b90640950e41a4dc9,55,83,BRAZIL,BRA,PB,6fb204781074ea35ab1e957ba150c56f,a19145441cd426f3066bf1514ddcc8d6.jfif,image/jpeg,,True,False,False,"*BRASIL: SECRET?RIO PEDE DEMISS?O DO GOVERNO DE TARC?SIO; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-secretario-pede-demissao-do.html?m=1",-7.1219366,-36.7246845,2023-10-06 14:46:03.765783,0.0,,whatsapp,,a19145441cd426f3066bf1514ddcc8d6,0.0,0.0,brasil secretrio pede demisso governo tarcsio assista pensandodireita
23994,3269049,2023-09-19 16:56:14,b4181bc2387abfc323f6321f7916d2e9,55,83,BRAZIL,BRA,PB,c9879fd8292c79e3717efcf1ed38c782,,,https://www.pensandodireita.com/2023/09/brasil-arthur-lira-denuncia-atuacao.html?m=1,False,True,False,"*BRASIL: ARTHUR LIRA DENUNCIA ?ATUA??O POL?TICA? DA PF; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-arthur-lira-denuncia-atuacao.html?m=1",-7.1219366,-36.7246845,2023-09-20 09:16:36.833818,-0.5622,,whatsapp,,,0.0,1.0,brasil arthur lira denuncia atuao poltica pf assista pensandodireita
24999,3358939,2023-10-04 00:25:57,39fe4d0c624b18bec0b406a90b4db8c8,55,83,BRAZIL,BRA,PB,c1bff9b4ec0407581228087444ff08a2,,,https://www.pensandodireita.com/2023/10/brasil-senadores-tem-plano-para-forcar.html?m=1,False,True,False,"*BRASIL: SENADORES T?M PLANO PARA FOR?AR TROCA DE MINISTROS DO STF; ASSISTA*

https://www.pensandodireita.com/2023/10/brasil-senadores-tem-plano-para-forcar.html?m=1",-7.1219366,-36.7246845,2023-10-04 00:27:11.200790,-0.3254,,whatsapp,,,0.0,1.0,brasil senadores tm plano forar troca ministros stf assista pensandodireita
23773,3266407,2023-09-19 00:43:21,ee4e2407ef62970f69fae504dc406c01,55,83,BRAZIL,BRA,PB,39b271ec422f6c11db3159df72078c6c,,,https://www.pensandodireita.com/2023/09/brasil-tentativa-de-bolsonaro-para.html?m=1,False,True,False,"*BRASIL: A TENTATIVA DE BOLSONARO PARA REVERTER A INELEGIBILIDADE IMPOSTA PELO TSE; ASSISTA*

https://www.pensandodireita.com/2023/09/brasil-tentativa-de-bolsonaro-para.html?m=1",-7.1219366,-36.7246845,2023-09-19 22:15:17.135289,-0.3254,,whatsapp,,,0.0,1.0,brasil tentativa bolsonaro reverter inelegibilidade imposta tse assista pensandodireita
